candle_begin_time,open,high,low,close,volume
2021-07-07 06:21:00,2.9499,2.9499,2.94,2.94,451.99791976999995
2021-07-07 06:22:00,2.9449,2.9449,2.9449,2.9449,45.955399129999996
2021-07-07 06:23:00,2.9418,2.9418,2.9315,2.9315,946.50206884
2021-07-07 06:24:00,2.9210000000000003,2.9498,2.92,2.92,4469.598505630001
2021-07-07 06:25:00,2.9315,2.9442,2.91,2.9201,5511.57384995
2021-07-07 06:26:00,2.9216,2.9216,2.92,2.92,1557.336832
2021-07-07 06:27:00,2.912,2.9245,2.91,2.9101,679.248272
2021-07-07 06:28:00,2.9367,2.9367,2.9101,2.9102,71.23021261
2021-07-07 06:29:00,2.9103,2.923,2.9086,2.923,1540.6992158100002
2021-07-07 06:30:00,2.904,2.904,2.9012,2.9036,574.592352
2021-07-07 06:31:00,2.904,2.91,2.904,2.91,83.30699999999999
2021-07-07 06:32:00,2.91,2.91,2.9012,2.905,1702.7714841000002
2021-07-07 06:33:00,2.9012,2.9012,2.9005,2.9005,187.28020819
2021-07-07 06:34:00,2.9005,2.9007,2.8711,2.9,4740.103878369999
2021-07-07 06:35:00,2.8752,2.9,2.8752,2.8888,2530.04386108
2021-07-07 06:36:00,2.89,2.89,2.88,2.88,861.79865915
2021-07-07 06:37:00,2.88,2.88,2.8736,2.88,451.77166753
2021-07-07 06:38:00,2.88,2.88,2.8710000000000004,2.8710000000000004,112.82978224000001
2021-07-07 06:39:00,2.875,2.875,2.87,2.87,2927.07737
2021-07-07 06:40:00,2.8745,2.8745,2.8745,2.8745,0.13128657
2021-07-07 06:41:00,2.8689999999999998,2.8689999999999998,2.853,2.86,3525.4959999999996
2021-07-07 06:42:00,2.8542,2.865,2.85,2.85,12863.07558946
2021-07-07 06:43:00,2.85,2.85,2.85,2.85,2389.42420369
2021-07-07 06:44:00,2.8494,2.8671,2.8494,2.85,2198.8844957300003
2021-07-07 06:45:00,2.85,2.8629,2.8108,2.8499,3401.1115637800003
2021-07-07 06:46:00,2.8158,2.8697,2.8157,2.8694,672.7272082
2021-07-07 06:47:00,2.86,2.86,2.84,2.84,329.4364587
2021-07-07 06:48:00,2.85,2.85,2.8252,2.8252,674.8695390600001
2021-07-07 06:49:00,2.8252,2.8252,2.8001,2.8081,10251.66894118
2021-07-07 06:50:00,2.8472,2.8472,2.782,2.7975,9847.29052346
2021-07-07 06:51:00,2.79,2.8372,2.79,2.7901,1882.1264055100003
2021-07-07 06:52:00,2.7883,2.8,2.782,2.782,189.49706780000002
2021-07-07 06:53:00,2.782,2.8152,2.782,2.8152,897.9108580100001
2021-07-07 06:54:00,2.8151,2.825,2.7852,2.8249,4049.9999999999995
2021-07-07 06:55:00,2.825,2.825,2.8008,2.8008,1603.8521210099998
2021-07-07 06:56:00,2.81,2.8101,2.8022,2.8022,635.25878527
2021-07-07 06:57:00,2.8011,2.81,2.8011,2.81,7697.026845539999
2021-07-07 06:58:00,2.8096,2.8594,2.8096,2.8589,5639.57797912
2021-07-07 06:59:00,2.8513,2.861,2.818,2.861,2349.36238024
2021-07-07 07:00:00,2.8798,2.9558,2.8796,2.92,10489.20771168
2021-07-07 07:01:00,2.94,2.986,2.9205,2.9499,3041.0345218099997
2021-07-07 07:02:00,2.949,2.9801,2.9047,2.9356,1277.32846669
2021-07-07 07:03:00,2.9355,2.966,2.9353,2.966,3887.3673287000015
2021-07-07 07:04:00,2.966,2.98,2.966,2.9795,8618.517462229996
2021-07-07 07:05:00,2.966,2.9799,2.966,2.97,2346.0723995099997
2021-07-07 07:06:00,2.97,2.97,2.96,2.969,4625.593069070001
2021-07-07 07:07:00,2.9601,2.969,2.96,2.9601,943.0
2021-07-07 07:08:00,2.969,2.969,2.9589999999999996,2.9589999999999996,2903.6706237300004
2021-07-07 07:09:00,2.9589999999999996,2.9589999999999996,2.9045,2.929,4401.298770259999
2021-07-07 07:10:00,2.9398,2.9398,2.92,2.92,96.68099484
2021-07-07 07:11:00,2.9062,2.9062,2.8812,2.9,9630.541741219999
2021-07-07 07:12:00,2.9037,2.9584,2.9037,2.9584,758.56419983
2021-07-07 07:13:00,2.9441,2.9441,2.93,2.9389999999999996,774.15696759
2021-07-07 07:14:00,2.9591,2.9591,2.9121,2.9372,4104.40854449
2021-07-07 07:15:00,2.9365,2.9365,2.9130000000000003,2.9325,558.70242045
2021-07-07 07:16:00,2.931,2.931,2.9011,2.9297,3.0
2021-07-07 07:17:00,2.9011,2.9011,2.9011,2.9011,19.0
2021-07-07 07:18:00,2.9165,2.9165,2.87,2.8702,1894.08989423
2021-07-07 07:19:00,2.8873,2.8994,2.87,2.87,835.9156039100001
2021-07-07 07:20:00,2.8616,2.8899,2.8505,2.8537,918.98589551
2021-07-07 07:21:00,2.8505,2.8506,2.82,2.8495,17304.99280742
2021-07-07 07:22:00,2.8499,2.8627,2.8212,2.8212,640.62698883
2021-07-07 07:23:00,2.8541,2.8988,2.8301,2.877,2111.22846087
2021-07-07 07:24:00,2.8353,2.877,2.8353,2.8421,118.88999999999999
2021-07-07 07:25:00,2.845,2.877,2.84,2.8744,1427.95215595
2021-07-07 07:26:00,2.8744,2.877,2.8744,2.877,11.07209762
2021-07-07 07:28:00,2.847,2.86,2.8464,2.847,4285.92886424
2021-07-07 07:29:00,2.847,2.847,2.847,2.847,1025.3905458
2021-07-07 07:30:00,2.845,2.8680000000000003,2.845,2.8676,348.44354236
2021-07-07 07:31:00,2.85,2.87,2.85,2.87,5038.95950508
2021-07-07 07:32:00,2.87,2.87,2.8551,2.8699,2892.6397003499997
2021-07-07 07:33:00,2.8699,2.87,2.8696,2.8697,4844.63440159
2021-07-07 07:34:00,2.87,2.8884,2.8682,2.87,2571.87586476
2021-07-07 07:35:00,2.886,2.8999,2.88,2.8999,1533.79576081
2021-07-07 07:36:00,2.8861,2.8996,2.88,2.8996,1645.6929346699999
2021-07-07 07:37:00,2.88,2.8833,2.88,2.8832,187.64879831000002
2021-07-07 07:38:00,2.8832,2.8959,2.8205,2.8694,3475.2438298899997
2021-07-07 07:39:00,2.8811,2.8811,2.87,2.87,202.02922486000003
2021-07-07 07:40:00,2.87,2.87,2.86,2.86,1252.75740688
2021-07-07 07:41:00,2.87,2.8793,2.87,2.8789,192.16678138999998
2021-07-07 07:42:00,2.87,2.8771,2.87,2.8771,427.02596065
2021-07-07 07:43:00,2.877,2.877,2.87,2.87,40.161
2021-07-07 07:44:00,2.8753,2.8753,2.87,2.87,544.95874457
2021-07-07 07:45:00,2.87,2.87,2.824,2.824,786.48354748
2021-07-07 07:46:00,2.8647,2.8647,2.86,2.86,145.36174287
2021-07-07 07:47:00,2.8647,2.8647,2.8360000000000003,2.8647,106.315
2021-07-07 07:48:00,2.8647,2.8647,2.8647,2.8647,1.0
2021-07-07 07:49:00,2.8647,2.8647,2.8647,2.8647,199.81765382
2021-07-07 07:50:00,2.8647,2.8647,2.8647,2.8647,1536.9888424999997
2021-07-07 07:51:00,2.8647,2.8789999999999996,2.8647,2.8789999999999996,2982.70254004
2021-07-07 07:52:00,2.8949,2.8958,2.8688,2.8949,1499.8572453000002
2021-07-07 07:53:00,2.8957,2.8958,2.8949,2.8949,1100.6266617400001
2021-07-07 07:54:00,2.89,2.89,2.89,2.89,311.25
2021-07-07 07:55:00,2.89,2.8960000000000004,2.89,2.8960000000000004,1239.9387175000002
2021-07-07 07:56:00,2.8949,2.8989,2.8949,2.8989,54.0
2021-07-07 07:57:00,2.889,2.889,2.889,2.889,24.59893865
2021-07-07 07:58:00,2.8888,2.8888,2.8888,2.8888,1.0
2021-07-07 08:01:00,2.8644,2.8647,2.864,2.864,1299.51842005
2021-07-07 08:02:00,2.864,2.8641,2.864,2.8641,682.1251019100001
2021-07-07 08:05:00,2.8810000000000002,2.8810000000000002,2.8810000000000002,2.8810000000000002,2.3214903
2021-07-07 08:06:00,2.8775,2.8810000000000002,2.8616,2.8805,1778.8366460999998
2021-07-07 08:07:00,2.8810000000000002,2.8810000000000002,2.8810000000000002,2.8810000000000002,185.298
2021-07-07 08:08:00,2.8810000000000002,2.8810000000000002,2.8810000000000002,2.8810000000000002,589.79903325
2021-07-07 08:09:00,2.8851,2.93,2.8810000000000002,2.883,1209.7699106
2021-07-07 08:10:00,2.883,2.8997,2.883,2.8997,320.9055
2021-07-07 08:11:00,2.883,2.883,2.8810000000000002,2.8810000000000002,1094.86692225
2021-07-07 08:12:00,2.8810000000000002,2.889,2.8810000000000002,2.889,823.0694959400001
2021-07-07 08:13:00,2.88,2.88,2.8502,2.8504,28.00589148
2021-07-07 08:14:00,2.8810000000000002,2.8810000000000002,2.8523,2.8524,235.082
2021-07-07 08:16:00,2.8523,2.8523,2.8523,2.8523,3.992
2021-07-07 08:17:00,2.8523,2.8523,2.8406,2.8414,3318.32643621
2021-07-07 08:18:00,2.85,2.8788,2.85,2.85,1101.36022063
2021-07-07 08:19:00,2.842,2.8501,2.842,2.85,562.33906694
2021-07-07 08:20:00,2.85,2.85,2.85,2.85,2.51652631
2021-07-07 08:21:00,2.85,2.86,2.85,2.86,41.35347369
2021-07-07 08:22:00,2.8212,2.8406,2.821,2.8274,5364.82
2021-07-07 08:24:00,2.86,2.865,2.855,2.86,868.39776044
2021-07-07 08:25:00,2.855,2.8551,2.8321,2.8321,941.7558693200001
2021-07-07 08:26:00,2.8357,2.8357,2.8357,2.8357,434.45647640000004
2021-07-07 08:27:00,2.8359,2.8359,2.8358,2.8358,102.86
2021-07-07 08:28:00,2.8499,2.85,2.8499,2.85,55.026479
2021-07-07 08:29:00,2.8358,2.8358,2.8358,2.8358,391.181724
2021-07-07 08:31:00,2.8489999999999998,2.8489999999999998,2.8331,2.8331,283.00000261
2021-07-07 08:32:00,2.833,2.8341,2.8323,2.8341,2454.0692212
2021-07-07 08:33:00,2.8498,2.8498,2.8498,2.8498,1.0
2021-07-07 08:34:00,2.8497,2.8497,2.8391,2.8391,0.13
2021-07-07 08:35:00,2.8391,2.8391,2.8391,2.8391,3.8384078
2021-07-07 08:36:00,2.85,2.865,2.85,2.8595,5629.220560049999
2021-07-07 08:37:00,2.8595,2.8637,2.8595,2.8637,975.33295
2021-07-07 08:38:00,2.863,2.863,2.8572,2.8572,412.0
2021-07-07 08:39:00,2.8555,2.8572,2.8459,2.8459,727.05351208
2021-07-07 08:40:00,2.8572,2.8572,2.846,2.846,94.29274923
2021-07-07 08:41:00,2.84,2.8459,2.84,2.84,803.38
2021-07-07 08:42:00,2.8572,2.8572,2.8572,2.8572,29.0
2021-07-07 08:46:00,2.85,2.8572,2.8431,2.8431,538.25913774
2021-07-07 08:47:00,2.8569999999999998,2.8569999999999998,2.8569999999999998,2.8569999999999998,1.0
2021-07-07 08:48:00,2.8431,2.8572,2.8431,2.8572,33.43873759
2021-07-07 08:49:00,2.8569999999999998,2.8572,2.8569999999999998,2.8572,265.83
2021-07-07 08:50:00,2.8569999999999998,2.8999,2.8569999999999998,2.8981,18519.80298932
2021-07-07 08:51:00,2.8964,2.8964,2.8506,2.8935,30.66016345
2021-07-07 08:53:00,2.858,2.8998,2.858,2.8886,1156.445
2021-07-07 08:54:00,2.8881,2.8991,2.8881,2.8991,1000.7
2021-07-07 08:55:00,2.8862,2.9199,2.8861,2.8861,2554.150021
2021-07-07 08:56:00,2.8861,2.8861,2.87,2.885,1096.61405439
2021-07-07 08:57:00,2.8844,2.8861,2.88,2.88,1818.808
2021-07-07 08:58:00,2.9029,2.9160000000000004,2.9029,2.9160000000000004,1571.8389283200002
2021-07-07 08:59:00,2.8861,2.8861,2.8861,2.8861,19.999000000000002
2021-07-07 09:00:00,2.9079,2.9079,2.9079,2.9079,1.0
2021-07-07 09:02:00,2.886,2.9008,2.886,2.9008,50.39698132
2021-07-07 09:03:00,2.886,2.9002,2.85,2.9002,3719.1050876
2021-07-07 09:04:00,2.8566,2.8995,2.8566,2.8995,2.688
2021-07-07 09:05:00,2.8978,2.8978,2.8978,2.8978,20.0
2021-07-07 09:06:00,2.8947,2.8947,2.8929,2.8929,30.22485541
2021-07-07 09:07:00,2.89,2.8914,2.89,2.8913,600.0
2021-07-07 09:08:00,2.89,2.89,2.89,2.89,318.7453154
2021-07-07 09:09:00,2.89,2.89,2.89,2.89,53.14876497
2021-07-07 09:10:00,2.8554,2.8601,2.8554,2.86,180.7261914
2021-07-07 09:11:00,2.8863,2.8863,2.8863,2.8863,129.01620916
2021-07-07 09:15:00,2.88,2.88,2.8694,2.8694,186.71749985000002
2021-07-07 09:16:00,2.8833,2.8833,2.8833,2.8833,10.0
2021-07-07 09:17:00,2.8541,2.8541,2.8541,2.8541,100.0
2021-07-07 09:18:00,2.8812,2.8813,2.8544,2.8544,203.99948884000003
2021-07-07 09:19:00,2.8813,2.8813,2.8813,2.8813,1.0
2021-07-07 09:20:00,2.8544,2.8813,2.8544,2.8813,140.82620916
2021-07-07 09:21:00,2.8813,2.8813,2.8813,2.8813,234.22379084000002
2021-07-07 09:23:00,2.8544,2.8544,2.8544,2.8544,200.0
2021-07-07 09:26:00,2.855,2.8710000000000004,2.8541,2.8710000000000004,388.0
2021-07-07 09:27:00,2.8710000000000004,2.8710000000000004,2.8710000000000004,2.8710000000000004,0.9994835999999999
2021-07-07 09:28:00,2.8710000000000004,2.8810000000000002,2.8710000000000004,2.8789999999999996,101.00251640000002
2021-07-07 09:29:00,2.8798,2.8798,2.8789,2.8789,500.99899999999997
2021-07-07 09:31:00,2.8768,2.8768,2.8768,2.8768,3.05127
2021-07-07 09:32:00,2.8753,2.8753,2.8753,2.8753,168.58410419999998
2021-07-07 09:33:00,2.8813,2.8813,2.8813,2.8813,28.101188120000003
2021-07-07 09:35:00,2.8872,2.8872,2.8872,2.8872,151.0
2021-07-07 09:36:00,2.88,2.88,2.853,2.853,600.0
2021-07-07 09:37:00,2.853,2.853,2.85,2.85,600.0
2021-07-07 09:38:00,2.85,2.85,2.85,2.85,400.0
2021-07-07 09:39:00,2.85,2.85,2.85,2.85,200.0
2021-07-07 09:41:00,2.8706,2.88,2.8689999999999998,2.8798,7256.952407719999
2021-07-07 09:42:00,2.8748,2.8748,2.8747,2.8747,4415.097367
2021-07-07 09:43:00,2.8797,2.8797,2.8447,2.8448,4159.616449
2021-07-07 09:44:00,2.838,2.8721,2.8322,2.8721,403.69999999999993
2021-07-07 09:45:00,2.8322,2.8322,2.8321,2.8321,908.5899999999999
2021-07-07 09:46:00,2.8321,2.8671,2.832,2.832,1358.3515719
2021-07-07 09:47:00,2.832,2.832,2.82,2.82,1047.18196657
2021-07-07 09:48:00,2.82,2.82,2.8,2.8009,1979.5265476
2021-07-07 09:50:00,2.8199,2.82,2.804,2.804,7117.440223590001
2021-07-07 09:51:00,2.804,2.804,2.804,2.804,743.705
2021-07-07 09:52:00,2.8369,2.84,2.8369,2.84,365.94467142999997
2021-07-07 09:53:00,2.84,2.84,2.84,2.84,1.21653
2021-07-07 09:54:00,2.83,2.839,2.8276,2.8276,2.71330589
2021-07-07 09:55:00,2.8163,2.84,2.81,2.84,532.1839301
2021-07-07 09:56:00,2.81,2.8101,2.81,2.81,800.0
2021-07-07 09:57:00,2.81,2.81,2.81,2.81,800.0
2021-07-07 09:58:00,2.835,2.835,2.8101,2.8101,120.11286096
2021-07-07 09:59:00,2.8101,2.8109,2.81,2.8101,535.34097958
2021-07-07 10:00:00,2.8049,2.8376,2.8001,2.81,1442.2204826500001
2021-07-07 10:01:00,2.81,2.81,2.7886,2.7886,656.91803708
2021-07-07 10:02:00,2.7880000000000003,2.83,2.783,2.8299,1441.0
2021-07-07 10:03:00,2.7822,2.7822,2.782,2.782,150.283514
2021-07-07 10:04:00,2.8,2.81,2.8,2.81,2.114703
2021-07-07 10:05:00,2.7801,2.8163,2.78,2.8163,936.5
2021-07-07 10:06:00,2.78,2.7997,2.78,2.7997,251.0
2021-07-07 10:07:00,2.7802,2.8259,2.78,2.82,3649.7531467199997
2021-07-07 10:08:00,2.825,2.8789999999999996,2.8235,2.8789999999999996,394.22082744
2021-07-07 10:09:00,2.8201,2.84,2.82,2.84,232.587403
2021-07-07 10:10:00,2.8333,2.8413,2.8005,2.8413,1412.01658767
2021-07-07 10:11:00,2.835,2.8388,2.8101,2.8364,1551.15705182
2021-07-07 10:12:00,2.8169999999999997,2.8169999999999997,2.8143,2.8143,565.99952677
2021-07-07 10:13:00,2.83,2.83,2.81,2.8297,1263.63642359
2021-07-07 10:14:00,2.8295,2.83,2.8295,2.83,0.096
2021-07-07 10:15:00,2.81,2.827,2.81,2.827,125.49636178
2021-07-07 10:17:00,2.8175,2.8175,2.8175,2.8175,37.08099771
2021-07-07 10:18:00,2.802,2.8282,2.802,2.8280000000000003,34.09821642
2021-07-07 10:21:00,2.8199,2.8199,2.8199,2.8199,17.968289000000002
2021-07-07 10:22:00,2.81,2.819,2.805,2.805,3335.15031206
2021-07-07 10:23:00,2.819,2.819,2.807,2.818,680.0
2021-07-07 10:24:00,2.818,2.827,2.818,2.818,12.1
2021-07-07 10:25:00,2.8179,2.818,2.8089999999999997,2.8089999999999997,1844.8752667400001
2021-07-07 10:27:00,2.8110000000000004,2.818,2.8110000000000004,2.818,104.97609783000001
2021-07-07 10:28:00,2.818,2.818,2.818,2.818,900.94982806
2021-07-07 10:31:00,2.82,2.845,2.82,2.845,174.68283064
2021-07-07 10:33:00,2.82,2.8201,2.82,2.8201,60.0
2021-07-07 10:34:00,2.844,2.844,2.8201,2.8201,3.65513539
2021-07-07 10:35:00,2.843,2.843,2.843,2.843,1.0
2021-07-07 10:36:00,2.821,2.821,2.821,2.821,19.08395902
2021-07-07 10:37:00,2.843,2.843,2.8229,2.8229,690.75762687
2021-07-07 10:38:00,2.843,2.843,2.843,2.843,1.0
2021-07-07 10:39:00,2.8429,2.8429,2.8429,2.8429,12.363595
2021-07-07 10:40:00,2.8429,2.8429,2.8201,2.8202,318.96306300000003
2021-07-07 10:41:00,2.8394,2.8394,2.82,2.8358,1506.99871
2021-07-07 10:42:00,2.82,2.8201,2.82,2.8201,697.746
2021-07-07 10:43:00,2.8355,2.8355,2.82,2.8346,695.8610000000001
2021-07-07 10:44:00,2.8203,2.8357,2.8202,2.835,312.443627
2021-07-07 10:45:00,2.835,2.835,2.835,2.835,56.0
2021-07-07 10:47:00,2.835,2.835,2.8202,2.8202,212.32768384000002
2021-07-07 10:48:00,2.821,2.8429,2.8202,2.8429,154.74299186000002
2021-07-07 10:49:00,2.83,2.8429,2.8203,2.8429,1136.287067
2021-07-07 10:50:00,2.8301,2.8301,2.8202,2.8301,2554.6089531300004
2021-07-07 10:51:00,2.8429,2.8429,2.83,2.8302,1344.55458799
2021-07-07 10:52:00,2.8418,2.8418,2.83,2.8399,1507.77197
2021-07-07 10:53:00,2.8399,2.8429,2.83,2.8301,836.5005840000001
2021-07-07 10:54:00,2.8301,2.8429,2.83,2.83,282.23495984
2021-07-07 10:55:00,2.8429,2.8429,2.8205,2.8205,174.64854562999997
2021-07-07 10:56:00,2.839,2.841,2.8375,2.841,213.96640972
2021-07-07 10:57:00,2.8429,2.8480000000000003,2.8302,2.8302,3172.93882607
2021-07-07 10:58:00,2.8317,2.85,2.8317,2.8446,655.98578092
2021-07-07 10:59:00,2.846,2.846,2.82,2.82,1923.65570002
2021-07-07 11:00:00,2.82,2.82,2.8199,2.8199,92.89827769
2021-07-07 11:01:00,2.82,2.8360000000000003,2.82,2.8353,521.63314208
2021-07-07 11:02:00,2.83,2.83,2.8299,2.83,129.893326
2021-07-07 11:04:00,2.8203,2.8360000000000003,2.8203,2.8360000000000003,45.15894
2021-07-07 11:05:00,2.8360000000000003,2.8360000000000003,2.8360000000000003,2.8360000000000003,33.0765599
2021-07-07 11:06:00,2.843,2.843,2.84,2.84,150.0
2021-07-07 11:07:00,2.8360000000000003,2.8361,2.8360000000000003,2.8360000000000003,70.18001794000001
2021-07-07 11:08:00,2.8438,2.8438,2.8438,2.8438,1.0
2021-07-07 11:09:00,2.8261,2.8438,2.826,2.826,158.45336398
2021-07-07 11:10:00,2.8271,2.8271,2.8271,2.8271,20.62507497
2021-07-07 11:11:00,2.8438,2.8438,2.8438,2.8438,57.31949356
2021-07-07 11:12:00,2.827,2.827,2.825,2.825,6072.155209699999
2021-07-07 11:13:00,2.8209,2.8211,2.82,2.82,551.0
2021-07-07 11:14:00,2.82,2.82,2.815,2.815,4191.721850280001
2021-07-07 11:15:00,2.815,2.815,2.7910000000000004,2.803,1894.3901351599998
2021-07-07 11:16:00,2.7910000000000004,2.8,2.7910000000000004,2.7910000000000004,0.40208936
2021-07-07 11:17:00,2.7910000000000004,2.7910000000000004,2.7910000000000004,2.7910000000000004,2158.4014746600005
2021-07-07 11:18:00,2.7910000000000004,2.8,2.7910000000000004,2.795,1310.3376076299999
2021-07-07 11:19:00,2.7910000000000004,2.795,2.7910000000000004,2.7910000000000004,3114.78000661
2021-07-07 11:20:00,2.7910000000000004,2.7942,2.7910000000000004,2.7911,146.45583133000002
2021-07-07 11:21:00,2.7910000000000004,2.7910000000000004,2.7910000000000004,2.7910000000000004,1733.0541180100004
2021-07-07 11:22:00,2.7910000000000004,2.7910000000000004,2.79,2.79,8362.884462060001
2021-07-07 11:23:00,2.79,2.793,2.79,2.7929,513.55503214
2021-07-07 11:24:00,2.7929,2.7953,2.7901,2.7901,2670.3009643399996
2021-07-07 11:25:00,2.8249,2.8249,2.8249,2.8249,3.2
2021-07-07 11:26:00,2.7907,2.7907,2.7906,2.7906,332.09855417
2021-07-07 11:28:00,2.7955,2.7955,2.795,2.795,35.77142826
2021-07-07 11:29:00,2.793,2.7953,2.79,2.79,1711.2930498300002
2021-07-07 11:30:00,2.79,2.7901,2.79,2.79,271.88762562000005
2021-07-07 11:31:00,2.79,2.79,2.7885,2.7899,1467.08755855
2021-07-07 11:32:00,2.78,2.7877,2.7769999999999997,2.7804,1051.27970973
2021-07-07 11:33:00,2.7804,2.7804,2.7769999999999997,2.7769999999999997,1441.870066
2021-07-07 11:34:00,2.7777,2.7939999999999996,2.7777,2.7931,592.35505
2021-07-07 11:35:00,2.7772,2.7939999999999996,2.7764,2.7939,977.2275841200001
2021-07-07 11:36:00,2.7771,2.7772,2.7701,2.7701,2236.56550766
2021-07-07 11:37:00,2.7929,2.7929,2.7929,2.7929,8.231259
2021-07-07 11:39:00,2.7706,2.7707,2.76,2.76,1430.0056945
2021-07-07 11:40:00,2.7807,2.7939999999999996,2.7793,2.7793,1844.7033931199999
2021-07-07 11:41:00,2.7792,2.7933,2.7611,2.7611,1119.68115562
2021-07-07 11:42:00,2.7923,2.7923,2.76,2.761,137.0919301
2021-07-07 11:44:00,2.7601,2.7601,2.76,2.76,2187.79946574
2021-07-07 11:45:00,2.76,2.7602,2.76,2.76,2911.4165121000005
2021-07-07 11:46:00,2.76,2.7602,2.76,2.76,5039.80934733
2021-07-07 11:47:00,2.7601,2.761,2.76,2.761,143.484
2021-07-07 11:48:00,2.76,2.7601,2.76,2.76,771.91139388
2021-07-07 11:49:00,2.76,2.76,2.7555,2.7593,338.71011575000006
2021-07-07 11:50:00,2.7651,2.7651,2.765,2.765,1360.8483492199998
2021-07-07 11:51:00,2.7656,2.7656,2.765,2.765,110.09791335
2021-07-07 11:52:00,2.765,2.765,2.76,2.76,154.13010927
2021-07-07 11:53:00,2.7560000000000002,2.79,2.755,2.7889999999999997,6076.061528550001
2021-07-07 11:54:00,2.79,2.79,2.7632,2.7632,2281.4057830300003
2021-07-07 11:55:00,2.7769999999999997,2.7862,2.7769999999999997,2.7862,209.99952843
2021-07-07 11:56:00,2.7629,2.7629,2.7626,2.7626,217.71809797999998
2021-07-07 11:58:00,2.7789,2.7789,2.7789,2.7789,30.0
2021-07-07 11:59:00,2.7789,2.7789,2.77,2.77,27.81863861
2021-07-07 12:00:00,2.77,2.7701,2.7621,2.7621,1821.72182135
2021-07-07 12:01:00,2.77,2.7848,2.7621,2.7848,155.70271522000002
2021-07-07 12:02:00,2.77,2.785,2.77,2.7702,83.56894089
2021-07-07 12:03:00,2.77,2.7707,2.77,2.7702,279.96105600000004
2021-07-07 12:04:00,2.7701,2.7701,2.77,2.77,100.0
2021-07-07 12:05:00,2.77,2.7707,2.77,2.7707,90.45323488
2021-07-07 12:06:00,2.7893,2.8292,2.7706,2.7729,6041.70914392
2021-07-07 12:07:00,2.78,2.8299,2.78,2.805,3080.33957586
2021-07-07 12:08:00,2.805,2.84,2.8,2.8109,2162.15815551
2021-07-07 12:09:00,2.8001,2.8149,2.7889999999999997,2.8148,2530.850818
2021-07-07 12:11:00,2.8021,2.8160000000000003,2.8021,2.8160000000000003,2690.7614315100004
2021-07-07 12:12:00,2.8165,2.8212,2.8146,2.8160000000000003,2576.75605497
2021-07-07 12:13:00,2.803,2.8299,2.803,2.8299,514.02955258
2021-07-07 12:14:00,2.8299,2.8299,2.801,2.819,1685.5970619999998
2021-07-07 12:15:00,2.819,2.8289,2.801,2.8289,1468.3267824700001
2021-07-07 12:16:00,2.8288,2.8288,2.8243,2.8272,2636.9034106100003
2021-07-07 12:17:00,2.8257,2.8269,2.7805,2.7891,2800.1454579200004
2021-07-07 12:18:00,2.7893,2.8198,2.7893,2.818,168.97814839999998
2021-07-07 12:19:00,2.8110000000000004,2.8219,2.8110000000000004,2.8219,355.60501621000003
2021-07-07 12:20:00,2.7925,2.7925,2.7924,2.7924,25.948
2021-07-07 12:21:00,2.82,2.82,2.82,2.82,10.0
2021-07-07 12:22:00,2.8199,2.82,2.8003,2.8003,559.9999999999999
2021-07-07 12:23:00,2.82,2.8219,2.82,2.8219,305.59320159
2021-07-07 12:24:00,2.8215,2.8216,2.801,2.801,95.19088292
2021-07-07 12:25:00,2.801,2.801,2.801,2.801,98.93243000000001
2021-07-07 12:26:00,2.8169,2.8169999999999997,2.801,2.801,60.799577400000004
2021-07-07 12:27:00,2.801,2.801,2.801,2.801,12.32891967
2021-07-07 12:28:00,2.801,2.801,2.7959,2.7959,687.4051589999999
2021-07-07 12:29:00,2.801,2.81,2.801,2.81,65.07208237
2021-07-07 12:30:00,2.8199,2.82,2.8,2.8,5005.800704669999
2021-07-07 12:31:00,2.8149,2.82,2.8012,2.8012,4465.017940140001
2021-07-07 12:32:00,2.8013,2.8108,2.8013,2.8108,603.40526984
2021-07-07 12:33:00,2.8109,2.8195,2.8109,2.8109,2053.22982976
2021-07-07 12:34:00,2.8176,2.835,2.8108,2.8110000000000004,4695.3884513
2021-07-07 12:35:00,2.8111,2.8111,2.765,2.8,4234.330185799998
2021-07-07 12:36:00,2.8,2.8,2.781,2.799,348.06340166
2021-07-07 12:37:00,2.799,2.799,2.7989,2.799,29.80643521
2021-07-07 12:38:00,2.7989,2.7989,2.78,2.78,1763.39723675
2021-07-07 12:39:00,2.78,2.78,2.78,2.78,4.46913909
2021-07-07 12:40:00,2.78,2.7989,2.78,2.7801,153.30827334
2021-07-07 12:41:00,2.78,2.7988,2.78,2.78,83.77888885
2021-07-07 12:44:00,2.7801,2.7801,2.78,2.78,152.3784881
2021-07-07 12:45:00,2.7948,2.7948,2.7948,2.7948,154.03161690000002
2021-07-07 12:46:00,2.7801,2.7801,2.765,2.765,7627.6871603
2021-07-07 12:47:00,2.765,2.7961,2.76,2.7891,5713.0540222
2021-07-07 12:48:00,2.7886,2.7886,2.7402,2.745,4719.612940510001
2021-07-07 12:49:00,2.7451,2.7452,2.745,2.745,64.98274829
2021-07-07 12:50:00,2.75,2.75,2.7499,2.7499,25.52747857
2021-07-07 12:51:00,2.7493,2.7644,2.745,2.7641,1752.9980105500001
2021-07-07 12:53:00,2.7451,2.7451,2.7451,2.7451,99.210408
2021-07-07 12:54:00,2.7571,2.7571,2.745,2.745,2741.931609049999
2021-07-07 12:55:00,2.7501,2.7501,2.75,2.7501,292.0374672
